id,original_amount,txn_date,plaid_category,plaid_dirty_name
70215,7.48,2020-05-17,"['Food and Drink', 'Restaurants']",Chick-Fil-A
88244,25.0,2019-12-11,"['Travel', 'Parking']",SPOTHERO 844-356-805 HTTPSSPOTHERO IL 12/10
30400,8.74,2019-08-25,"['Shops', 'Discount Stores']",Dollar Tree
40010,2.27,2018-12-17,"['Food and Drink', 'Restaurants', 'Fast Food']",Chick-fil-A
3791,716.59,2019-03-20,"['Transfer', 'Debit']",ALLY CASHBACK
54266,15.0,2020-01-13,"['Travel', 'Parking']",SPOTHERO 844-356-805 HTTPSSPOTHERO IL 01/10
43155,2.95,2017-09-12,"['Food and Drink', 'Restaurants']","DUNKIN #350824 Q35 ATLANTA, GA, US"
83213,77.25,2020-05-28,"['Shops', 'Clothing and Accessories']",Ross Dress for Less
24090,70.99,2019-05-28,"['Shops', 'Beauty Products']",ULTA.COM IL 05/26
93745,12.83,2020-12-30,"['Service', 'Insurance']",State Farm
106312,27.89,2020-10-18,"['Shops', 'Beauty Products']",Sephora
54812,8.8,2019-02-08,"['Food and Drink', 'Restaurants', 'Fast Food']",Panda Express
3181,298.44,2020-01-03,"['Transfer', 'Debit']",ALLY CASHBACK
48667,6.58,2020-01-17,"['Food and Drink', 'Restaurants']",Chick-fil-A
44863,10.0,2017-02-08,"['Travel', 'Public Transportation Services']",Metropolitan Transportation Authority
16952,4.0,2020-08-28,"['Travel', 'Parking']",NYCDOT PARKING METERS LONG IS CITY NY 08/27
44485,32.0,2017-08-07,"['Travel', 'Public Transportation Services']",Metropolitan Transportation Authority
88579,13.07,2019-10-04,"['Shops', 'Beauty Products']",Sephora
44102,10.0,2017-12-12,"['Travel', 'Public Transportation Services']",Metropolitan Transportation Authority
87122,48.99,2020-09-28,"['Shops', 'Beauty Products']",Sephora
25429,39.2,2019-03-01,"['Shops', 'Beauty Products']",Sephora
97075,60.47,2021-01-07,"['Shops', 'Pharmacies']",POS DEBIT JEWEL OSCO 3474
45054,31.0,2016-10-19,"['Travel', 'Public Transportation Services']",Metropolitan Transportation Authority
97928,12.25,2020-07-17,"['Travel', 'Gas Stations']",FOOD SMAR 2901 W ARMIT CHICAGO IL 07/17
73615,10.0,2020-07-07,"['Shops', 'Digital Purchase']",GLOBALPOK GOLD COINS TA XBIEX 07/06
32448,10.0,2019-09-03,"['Travel', 'Public Transportation Services']",VENTRA MOBILE
71378,38.23,2019-12-06,"['Shops', 'Clothing and Accessories']",T.J.Maxx
24192,9.21,2019-04-01,"['Shops', 'Pharmacies']",Duane Reade
48776,17.04,2019-12-02,"['Food and Drink', 'Restaurants']",Chick-fil-A
103124,2.51,2020-07-22,"['Shops', 'Discount Stores']",Dollar General
39441,16.24,2019-06-04,"['Shops', 'Digital Purchase']",Audible
43771,4.24,2018-05-03,"['Food and Drink', 'Restaurants']",DUNKIN #356476 Q35 CORONA NY 05/02
73778,10.0,2020-06-15,"['Shops', 'Digital Purchase']",GLOBALPOK GOLD COINS TA XBIEX 06/12
127967,13.27,2021-02-04,"['Shops', 'Pharmacies']",Duane Reade
50891,48.6,2020-11-17,['Service'],"WIX*Wix.Com, In"
83190,10.6,2020-06-19,"['Shops', 'Discount Stores']",Dollar Tree
37003,12.97,2019-10-21,"['Food and Drink', 'Restaurants', 'Fast Food']",Chick-fil-A
46089,5.0,2018-01-27,"['Travel', 'Public Transportation Services']",VENTRA MOBILE
63886,8.65,2020-10-13,"['Food and Drink', 'Restaurants', 'Fast Food']",Chick-fil-A
56837,7.7,2019-07-05,"['Food and Drink', 'Restaurants', 'Fast Food']",Chick-fil-A
89584,2.5,2019-01-09,"['Travel', 'Parking']",NYCDOT PARKING METERS LONG IS CITY NY 01/08
35470,9.9,2020-08-14,"['Shops', 'Discount Stores']",Dollar General
100590,26.92,2021-01-11,"['Food and Drink', 'Restaurants', 'Fast Food']",Chick-fil-A
99519,16.07,2019-05-14,"['Shops', 'Beauty Products']",ULTA #1138 CHICAGO IL 05/14
32603,5.0,2019-07-12,"['Travel', 'Public Transportation Services']",VENTRA MOBILE
52731,44.05,2019-02-11,"['Shops', 'Pets']",CHEWY.COM
36355,12.51,2020-03-04,"['Food and Drink', 'Restaurants', 'Fast Food']",Chick-fil-A
96394,8.44,2021-01-04,"['Food and Drink', 'Restaurants']",PANDA EXPRES
17431,4.0,2020-06-04,"['Travel', 'Parking']",NYCDOT PARKING METERS LONG IS CITY NY 06/03
63211,21.39,2019-12-12,"['Shops', 'Clothing and Accessories']",T.J.Maxx
17297,4.0,2020-06-25,"['Travel', 'Parking']",NYCDOT PARKING METERS LONG IS CITY NY 06/24
16689,10.75,2020-10-14,"['Travel', 'Parking']",NYCDOT PARKING METERS LONG IS CITY NY 10/13
33019,5.0,2019-01-08,"['Travel', 'Public Transportation Services']",VENTRA MOBILE
89237,3.0,2019-04-08,"['Travel', 'Parking']",NYCDOT PARKING METERS LONG IS CITY NY 04/05
32803,5.0,2019-04-17,"['Travel', 'Public Transportation Services']",VENTRA MOBILE
97936,2.31,2020-07-15,"['Travel', 'Gas Stations']",FOOD SMAR 2901 W ARMIT CHICAGO IL 07/15
45034,5.86,2016-10-31,"['Food and Drink', 'Restaurants']",DUNKIN #338221 Q35 BROOKLYN NY 10/29
15604,8.0,2019-05-24,"['Shops', 'Supermarkets and Groceries']",ADEN FOOD MARKET
67831,9.73,2020-09-26,"['Shops', 'Clothing and Accessories']",Ross Dress for Less
98049,12.6,2020-06-11,"['Travel', 'Gas Stations']",FOOD SMAR 2901 W ARMIT CHICAGO IL 06/11
9415,55.9,2020-01-28,"['Shops', 'Pets']",CHEWY.COM
87180,43.55,2020-09-16,"['Shops', 'Beauty Products']",Sephora
83722,22.98,2020-02-20,"['Travel', 'Gas Stations']",Sheetz
30127,67.54,2019-12-13,"['Shops', 'Discount Stores']",Dollar Tree
100259,20.0,2021-01-08,"['Service', 'Personal Care']",POS DEBIT GLOBALPOK GOLD COIN GP@VGW.CO
73250,10.0,2020-08-21,"['Shops', 'Digital Purchase']",GLOBALPOK GOLD COINS TA XBIEX 08/20
78266,32.99,2020-09-16,"['Travel', 'Parking']",SPOTHERO
52718,24.85,2019-02-19,['Service'],WIX.COM*3906086
98263,7.64,2020-03-05,"['Travel', 'Gas Stations']",FOOD SMAR 2901 W ARMIT CHICAGO IL 03/04
45635,5.0,2018-07-18,"['Travel', 'Public Transportation Services']",VENTRA MOBILE
44726,11.97,2017-05-04,"['Shops', 'Pharmacies']",Duane Reade
73941,10.0,2020-05-22,"['Shops', 'Digital Purchase']",GLOBALPOK GOLD COINS TA XBIEX 05/21
103509,20.4,2020-01-22,"['Travel', 'Gas Stations']",MARATHON PETRO2197 01-21 MURRAY
21770,35.98,2020-11-01,"['Shops', 'Pets']",CHEWY INC
112180,25.04,2021-01-21,"['Shops', 'Beauty Products']",Sephora
82581,181.26,2019-04-19,"['Shops', 'Beauty Products']",Sephora
44512,10.0,2017-07-31,"['Travel', 'Public Transportation Services']",Metropolitan Transportation Authority
84241,53.46,2019-07-22,"['Shops', 'Pets']",CHEWY.COM
106018,23.39,2020-12-30,"['Travel', 'Gas Stations']",QuikTrip
33871,17.64,2020-05-18,"['Shops', 'Beauty Products']",ULTA.COM 05-17 IL 8
120719,17.07,2020-03-02,"['Food and Drink', 'Restaurants', 'Fast Food']",Panda Express
37455,17.64,2019-07-29,"['Food and Drink', 'Restaurants', 'Fast Food']",Chick-fil-A
44723,4.56,2017-05-08,"['Food and Drink', 'Restaurants']",DUNKIN #339351 Q35 NEW YORK NY 05/06
78667,7.65,2019-12-09,"['Food and Drink', 'Restaurants', 'Fast Food']",Panda Express
1473,3.5,2019-09-23,['Food and Drink'],PepsiCo
60402,34.02,2020-12-07,"['Shops', 'Pharmacies']",POS DEBIT JEWEL OSCO 3474
15558,20.0,2019-05-31,"['Shops', 'Supermarkets and Groceries']",ADEN FOOD MARKET
72777,5.0,2020-10-15,"['Shops', 'Digital Purchase']",GLOBALPOK GOLD COINS TA XBIEX 10/14
51522,45.0,2020-03-16,['Service'],WIX.COM*6260174
79244,18.5,2020-08-21,['Service'],Recurring Payment - WIX.COM*739361353
97980,10.14,2020-07-02,"['Shops', 'Pets']",CHEWY.COM FL 07/02
80130,17.0,2019-12-23,['Service'],Recurring Payment - WIX.COM*571186061
112720,81.64,2021-01-22,"['Transfer', 'Third Party', 'PayPal']",ORIG CO NAME:PAYPAL ORIG ID:PAYPALSI77 DESC DATE:210122 CO ENTRY DESCR:INST XFER SEC:WEB TRACE#:021000027018849 EED:210122 IND ID:CHEWY INC IND NAME:SOFIA SANCHEZ
24972,1.25,2019-12-20,"['Shops', 'Beauty Products']",Sephora
90511,26.79,2020-01-28,['Service'],MARATHON PETRO191684
78800,56.07,2020-11-25,"['Shops', 'Beauty Products']",Sephora
103033,12.72,2020-08-26,"['Shops', 'Discount Stores']",Dollar Tree
111016,4.25,2018-12-07,"['Food and Drink', 'Restaurants']",CHIC FIL A
16923,4.0,2020-09-02,"['Travel', 'Parking']",NYCDOT PARKING METERS LONG IS CITY NY 09/01
122573,10.38,2020-12-04,"['Food and Drink', 'Restaurants', 'Fast Food']",Chick-fil-A
52516,45.0,2019-05-17,['Service'],"WIX*WIX.COM, IN"
99996,6.71,2019-01-14,"['Food and Drink', 'Restaurants', 'Fast Food']",White Castle
50990,23.09,2020-10-14,"['Shops', 'Discount Stores']",Dollar General
3416,272.86,2019-09-23,"['Transfer', 'Debit']",ALLY CASHBACK
15632,5.0,2019-05-20,"['Shops', 'Supermarkets and Groceries']",ADEN FOOD MARKET
24290,16.48,2019-02-15,"['Shops', 'Pharmacies']",Duane Reade
88851,136.44,2019-07-24,"['Service', 'Insurance']",State Farm
13593,13.0,2020-01-16,"['Shops', 'Supermarkets and Groceries']",ADEN FOOD MARKET
119694,8.8,2020-10-09,"['Food and Drink', 'Restaurants', 'Fast Food']",Panda Express
49403,1.99,2019-01-27,"['Food and Drink', 'Restaurants']",White Castle
89232,25.0,2019-04-09,"['Travel', 'Parking']",NYCDOT PARKNYC NY 04/08
69466,6.98,2019-03-19,"['Shops', 'Supermarkets and Groceries']",Jewel-Osco
17252,4.0,2020-07-03,"['Travel', 'Parking']",NYCDOT PARKING METERS LONG IS CITY NY 07/02
86675,18.5,2020-12-21,['Service'],WIX.COM*Prem
108785,1.75,2019-03-26,"['Service', 'Shipping and Freight']",UPS
53799,2.21,2020-11-09,"['Shops', 'Discount Stores']",Dollar Tree
59513,10.15,2020-03-13,"['Food and Drink', 'Restaurants', 'Fast Food']",Chick-fil-A
48870,13.0,2019-10-25,"['Shops', 'Beauty Products']",ULTA
115861,14.95,2020-07-08,"['Shops', 'Digital Purchase']",Audible
58639,39.95,2019-05-25,"['Travel', 'Gas Stations']",QuikTrip
45108,31.0,2016-09-28,"['Travel', 'Public Transportation Services']",Metropolitan Transportation Authority
29763,2.72,2020-06-11,"['Shops', 'Discount Stores']",Dollar General
87014,29.99,2020-10-19,"['Travel', 'Parking']",SPOTHERO 844-356-805 HTTPSSPOTHERO IL 10/18
783,52.55,2019-02-06,"['Shops', 'Discount Stores']",Dollar Tree
29767,3.27,2020-06-09,"['Shops', 'Discount Stores']",Dollar General
45900,5.0,2018-04-16,"['Travel', 'Public Transportation Services']",VENTRA MOBILE
106963,9.62,2020-05-15,"['Shops', 'Supermarkets and Groceries']",PETE'S GENERAL
1230,1.75,2020-01-27,['Food and Drink'],PepsiCo
98354,5.0,2020-02-18,"['Travel', 'Public Transportation Services']",VENTRA MOBILE IL 02/17
17256,12.0,2020-07-02,"['Travel', 'Parking']",NYCDOT PARKING METERS LONG IS CITY NY 07/01
30569,36.59,2019-07-01,"['Travel', 'Gas Stations']",Sheetz
106326,26.91,2020-10-12,"['Travel', 'Gas Stations']",QuikTrip
73709,10.0,2020-06-23,"['Shops', 'Digital Purchase']",GLOBALPOK GOLD COINS TA XBIEX 06/22
82936,2.43,2020-12-11,"['Food and Drink', 'Restaurants', 'Fast Food']",Chick-fil-A
1381,1.75,2019-10-25,['Food and Drink'],PepsiCo
32674,5.0,2019-06-12,"['Travel', 'Public Transportation Services']",VENTRA MOBILE
37465,5.5,2019-07-26,"['Food and Drink', 'Restaurants', 'Fast Food']",Chick-fil-A
112752,25.66,2021-01-22,"['Shops', 'Discount Stores']",Dollar General
41222,9.86,2020-05-08,"['Food and Drink', 'Restaurants']",Chick-fil-A
631,44.53,2019-05-10,"['Shops', 'Clothing and Accessories']",T.J.Maxx
109053,18.96,2021-01-19,"['Travel', 'Gas Stations']",POS DEBIT FOOD SMAR 2901 W ARMIT CHICAGO IL 00NN09742
77215,2.25,2019-02-25,"['Shops', 'Discount Stores']",Dollar General
17780,23.9,2020-03-12,"['Shops', 'Pharmacies']",Duane Reade
35119,15.57,2020-09-23,"['Food and Drink', 'Restaurants', 'Fast Food']",Chick-fil-A
73886,20.0,2020-05-29,"['Service', 'Personal Care']",GLOBALPOK GOLD COIN gp@vgw.co 05/28
77105,5.66,2019-05-13,"['Food and Drink', 'Restaurants', 'Fast Food']",Chick-fil-A
66015,16.0,2019-04-19,"['Shops', 'Digital Purchase']",Audible
73568,20.0,2020-07-13,"['Shops', 'Digital Purchase']",GLOBALPOK GOLD COINS TA XBIEX 07/11
98268,5.0,2020-03-04,"['Travel', 'Public Transportation Services']",VENTRA MOBILE IL 03/03
79246,14.79,2020-08-20,"['Shops', 'Pharmacies']",Duane Reade
81019,170.66,2020-09-15,"['Shops', 'Beauty Products']",Sephora
115055,2.99,2019-03-09,"['Travel', 'Parking']",SPOTHERO 8443568054
43145,6.07,2017-09-18,"['Food and Drink', 'Restaurants']","DUNKIN #348799 Q35 GREENVILLE, NC, US"
17959,17.79,2020-02-03,"['Shops', 'Pharmacies']",Duane Reade
85535,9.52,2020-01-30,"['Food and Drink', 'Restaurants', 'Fast Food']",Chick-fil-A
32915,5.0,2019-02-28,"['Travel', 'Public Transportation Services']",VENTRA MOBILE
94675,10.0,2021-01-04,"['Shops', 'Digital Purchase']",POS DEBIT GLOBALPOK GOLD COINS TA XBIEX
111053,12.16,2018-11-28,"['Food and Drink', 'Restaurants', 'Fast Food']",Chick-fil-A
51722,8.81,2020-01-08,"['Shops', 'Beauty Products']",ULTA.COM 8669838582
88987,20.0,2019-06-17,"['Travel', 'Parking']",SPOTHERO 8443568054 IL 06/14
45310,5.0,2018-11-14,"['Travel', 'Public Transportation Services']",VENTRA MOBILE
71100,105.25,2020-08-20,"['Shops', 'Beauty Products']",Sephora
23417,3.37,2020-02-03,"['Shops', 'Pharmacies']",Duane Reade
1368,3.5,2019-10-31,['Food and Drink'],PepsiCo
14340,25.99,2019-10-15,"['Shops', 'Supermarkets and Groceries']",ADEN FOOD MARKET
80460,4.43,2019-09-09,"['Shops', 'Pharmacies']",Duane Reade
73874,20.0,2020-06-01,"['Shops', 'Digital Purchase']",GLOBALPOK GOLD COINS TA XBIEX 05/31
53381,7.61,2020-03-17,"['Travel', 'Gas Stations']",QuikTrip
119555,8.8,2020-11-20,"['Food and Drink', 'Restaurants', 'Fast Food']",Panda Express
103006,34.41,2020-09-08,"['Shops', 'Discount Stores']",Dollar General
76980,7.78,2019-07-19,"['Food and Drink', 'Restaurants', 'Fast Food']",Chick-fil-A
59213,8.48,2020-09-07,"['Shops', 'Discount Stores']",Dollar Tree
111976,17.56,2021-01-20,"['Travel', 'Gas Stations']",POS DEBIT FOOD SMAR 2901 W ARMIT CHICAGO IL 00NN09742
126349,36.4,2021-02-03,"['Shops', 'Beauty Products']",ULTA.COM
84991,14.95,2020-08-23,"['Shops', 'Bookstores']",Audible
15771,24.99,2019-04-29,"['Shops', 'Supermarkets and Groceries']",ADEN FOOD MARKET
88804,26.0,2019-08-06,"['Travel', 'Parking']",SPOTHERO 8443568054 IL 08/05
97184,8.16,2021-01-04,"['Travel', 'Gas Stations']",FOOD SMAR 2901 W ARMIT CHICAGO IL 01/01
103454,23.06,2020-02-10,"['Shops', 'Discount Stores']",Dollar General
97185,10.16,2021-01-04,"['Travel', 'Gas Stations']",FOOD SMAR 2901 W ARMIT CHICAGO IL 01/04
1805,2.25,2018-10-24,['Food and Drink'],PepsiCo
16235,24.38,2019-09-09,"['Shops', 'Beauty Products']",ULTA #626 ANN ARBOR MI 09/07
32928,5.0,2019-02-21,"['Travel', 'Public Transportation Services']",VENTRA MOBILE
86643,17.0,2020-12-21,"['Food and Drink', 'Restaurants', 'Fast Food']",Panda Express
106309,29.37,2020-10-18,"['Travel', 'Gas Stations']",MARATHON PETRO191262
46046,5.0,2018-02-21,"['Travel', 'Public Transportation Services']",VENTRA MOBILE
119979,4.39,2020-08-13,"['Shops', 'Pharmacies']",JEWEL OSCO 309 08/13 PURCHASE ALSIP IL DEBIT CARD *7258
26732,50.25,2020-06-15,"['Shops', 'Convenience Stores']",Cumberland Farms
97341,4.08,2020-12-03,"['Travel', 'Gas Stations']",FOOD SMAR 2901 W ARMIT CHICAGO IL 12/03
45354,5.0,2018-10-26,"['Travel', 'Public Transportation Services']",VENTRA MOBILE
19730,14.11,2020-10-27,"['Shops', 'Beauty Products']",POS DEBIT HONEY *ULTA
98996,10.0,2019-09-16,"['Travel', 'Public Transportation Services']",VENTRA MOBILE IL 09/15
125043,16.34,2019-03-16,"['Shops', 'Beauty Products']",Sephora
97967,13.32,2020-07-06,"['Travel', 'Gas Stations']",FOOD SMAR 2901 W ARMIT CHICAGO IL 07/04
91410,14.71,2019-12-11,"['Food and Drink', 'Restaurants', 'Fast Food']",Chick-fil-A
37328,19.4,2019-08-20,"['Food and Drink', 'Restaurants']",CHICK-FIL-
120231,4.4,2020-07-03,"['Shops', 'Discount Stores']",Dollar Tree
28457,2.14,2019-06-04,"['Travel', 'Gas Stations']",Cumberland Farms
93841,5.0,2020-12-31,"['Shops', 'Digital Purchase']",POS DEBIT GLOBALPOK GOLD COINS TA XBIEX
86000,9.47,2019-07-12,"['Food and Drink', 'Restaurants', 'Fast Food']",Chick-fil-A
108468,8.95,2019-05-18,"['Food and Drink', 'Restaurants', 'Fast Food']",Chick-fil-A
94447,53.66,2021-01-02,"['Shops', 'Pets']",CHEWY.COM
32558,10.0,2019-07-31,"['Travel', 'Public Transportation Services']",VENTRA MOBILE
63253,16.0,2019-11-19,"['Shops', 'Digital Purchase']",Audible
97217,10.35,2020-12-28,"['Travel', 'Gas Stations']",FOOD SMAR 2901 W ARMIT CHICAGO IL 12/25
33342,3.78,2020-10-05,"['Travel', 'Gas Stations']",MARATHON PETRO1207 10-04 FORT
17097,1.75,2020-07-30,"['Travel', 'Parking']",NYCDOT PARKING METERS LONG IS CITY NY 07/29
14065,1.79,2019-12-02,"['Travel', 'Gas Stations']",Sheetz
64803,2.59,2020-05-18,"['Food and Drink', 'Restaurants', 'Fast Food']",Chick-fil-A
36703,27.42,2019-12-26,"['Food and Drink', 'Restaurants', 'Fast Food']",Chick-fil-A
89655,3.0,2018-12-24,"['Travel', 'Parking']",NYCDOT PARKING METERS LONG IS CITY NY 12/21
84201,28.25,2019-08-12,"['Travel', 'Gas Stations']",MARATHON PETRO39727
32726,5.0,2019-05-22,"['Travel', 'Public Transportation Services']",VENTRA MOBILE
125986,4.35,2019-05-23,"['Shops', 'Discount Stores']",Dollar General
32961,5.0,2019-02-07,"['Travel', 'Public Transportation Services']",VENTRA MOBILE
16653,25.0,2020-10-22,"['Travel', 'Parking']",NYCDOT PARKNYC NY 10/21
68576,4.2,2019-05-25,"['Food and Drink', 'Restaurants', 'Fast Food']",Chick-fil-A
42848,5.34,2018-04-04,"['Service', 'Shipping and Freight']","THE UPS STORE #2791 25 MIAMI, FL, US"
32330,5.0,2019-10-13,"['Travel', 'Public Transportation Services']",VENTRA MOBILE
34857,25.93,2020-10-26,"['Food and Drink', 'Restaurants', 'Fast Food']",Chick-fil-A
57310,34.25,2019-01-14,"['Travel', 'Gas Stations']",QuikTrip
108485,25.83,2019-05-15,"['Travel', 'Gas Stations']",MARATHON PETRO150375
64400,23.81,2020-07-28,['Service'],Recurring Payment - WIX.COM*722597831
37260,14.54,2019-09-03,"['Food and Drink', 'Restaurants', 'Fast Food']",Chick-fil-A
76468,16.11,2020-04-27,"['Food and Drink', 'Restaurants', 'Fast Food']",Chick-fil-A
52644,44.0,2019-03-18,['Service'],WIX.COM*4076684
1387,3.5,2019-10-23,['Food and Drink'],PepsiCo
121795,4.13,2019-04-01,"['Food and Drink', 'Restaurants']",White Castle
120915,14.08,2020-01-21,"['Service', 'Insurance']",State Farm
85684,8.93,2019-11-02,"['Food and Drink', 'Restaurants', 'Fast Food']",Chick-fil-A
1366,2.25,2019-10-31,['Food and Drink'],PepsiCo
39825,19.59,2019-02-21,"['Food and Drink', 'Restaurants', 'Fast Food']",Chick-fil-A
4017,956.98,2018-10-23,"['Transfer', 'Debit']",ALLY CASHBACK
16688,4.5,2020-10-14,"['Travel', 'Parking']",NYCDOT PARKING METERS LONG IS CITY NY 10/13
1842,2.25,2018-10-04,['Food and Drink'],PepsiCo
42341,18.0,2019-09-13,"['Travel', 'Parking']",SPOTHERO HTTPSSPOTHERO
18551,8.5,2019-09-16,"['Travel', 'Parking']",NYCDOT PARKING METERS LONG IS CITY NY 09/14
39053,10.21,2019-08-29,"['Food and Drink', 'Restaurants', 'Fast Food']",Panda Express
49423,1.99,2019-01-13,"['Food and Drink', 'Restaurants']",White Castle
88755,26.0,2019-08-21,"['Travel', 'Parking']",SPOTHERO 8443568054 IL 08/20
77000,7.12,2019-07-11,"['Food and Drink', 'Restaurants', 'Fast Food']",Chick-fil-A
54452,28.66,2019-09-25,"['Shops', 'Clothing and Accessories']",T.J. MAXX 2099 1/2 N MELROSE PARK IL 09/25
36882,14.03,2019-11-20,"['Food and Drink', 'Restaurants']",Tropical Smoothie Cafe
103923,9.6,2019-08-14,"['Shops', 'Discount Stores']",Dollar General
27542,1.93,2019-12-17,"['Shops', 'Convenience Stores']",Cumberland Farms
87455,35.74,2020-07-06,"['Shops', 'Beauty Products']",Sephora
119439,14.85,2020-12-28,"['Food and Drink', 'Restaurants', 'Fast Food']",White Castle
103302,4.87,2020-05-11,"['Shops', 'Discount Stores']",Dollar General
45780,5.0,2018-06-04,"['Travel', 'Public Transportation Services']",VENTRA MOBILE
71101,109.59,2020-08-20,"['Shops', 'Beauty Products']",Sephora
45843,5.0,2018-05-09,"['Travel', 'Public Transportation Services']",VENTRA MOBILE
78026,22.86,2019-11-27,"['Shops', 'Clothing and Accessories']",POINT OF SALE DEBIT ROSS STORE #57
79814,19.02,2020-03-23,"['Shops', 'Pharmacies']",Duane Reade
122058,126.63,2020-08-21,"['Shops', 'Clothing and Accessories']",Ross Dress for Less
95012,23.0,2020-09-26,"['Food and Drink', 'Restaurants', 'Fast Food']",Panda Express
45411,5.0,2018-10-04,"['Travel', 'Public Transportation Services']",VENTRA MOBILE
73888,20.0,2020-05-29,"['Shops', 'Digital Purchase']",GLOBALPOK GOLD COINS TA XBIEX 05/28
85302,90.47,2020-05-09,"['Shops', 'Pets']",CHEWY.COM
42422,1.86,2019-06-06,"['Food and Drink', 'Restaurants', 'Fast Food']",Chick-fil-A
68577,22.52,2019-05-25,"['Food and Drink', 'Restaurants', 'Fast Food']",Chick-fil-A
34145,39.2,2020-02-21,"['Travel', 'Gas Stations']",MARATHON PETRO1207 02-20 FORT
65381,16.34,2020-08-17,"['Food and Drink', 'Restaurants', 'Fast Food']",Chick-fil-A
16623,6.0,2020-10-27,"['Travel', 'Parking']",POS DEBIT NYCDOT PARKING METERS
33865,2.83,2020-05-18,"['Travel', 'Gas Stations']",MARATHON PETRO1207 05-17 FORT
34877,8.11,2020-10-22,"['Food and Drink', 'Restaurants', 'Fast Food']",Chick-fil-A
33277,18.02,2020-10-19,"['Shops', 'Discount Stores']",Dollar Tree
1344,4.05,2019-11-07,"['Food and Drink', 'Restaurants']",Chick-fil-A
9915,36.52,2019-05-07,"['Travel', 'Gas Stations']",MARATHON PETRO171322
126797,7.3,2020-08-07,"['Food and Drink', 'Restaurants', 'Fast Food']",Chick-fil-A
73801,10.0,2020-06-12,"['Shops', 'Digital Purchase']",GLOBALPOK GOLD COINS TA XBIEX 06/11
43838,29.4,2018-04-09,"['Shops', 'Beauty Products']",Sephora
79735,20.88,2020-05-01,"['Shops', 'Pharmacies']",Duane Reade
45656,5.0,2018-07-13,"['Travel', 'Public Transportation Services']",VENTRA MOBILE
45592,5.0,2018-08-02,"['Travel', 'Public Transportation Services']",VENTRA MOBILE
